#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
+Start Reicast;+Start Reicast;Sega Dreamcast;;;;;;;;;;;;;;
ChuChu Rocket! (USA);ChuChu Rocket! (USA);Sega Dreamcast;;2000;Sega;Puzzle;;;;;0;;;;;
Cleopatra Fortune (Japan);Cleopatra Fortune (Japan);Sega Dreamcast;;2001;Altron;Puzzle;;;;;0;;;;;
Coaster Works (USA);Coaster Works (USA);Sega Dreamcast;;2000;Xicat Interactive;Simulation;;;;;0;;;;;
Confidential Mission (USA);Confidential Mission (USA);Sega Dreamcast;;2001;Sega;Gun;;;;;0;;;;;
Conflict Zone - Modern War Strategy (USA);Conflict Zone: Modern War Strategy (USA);Sega Dreamcast;;2001;Ubisoft;Strategy;;;;;0;;;;;
Cool Cool Toon (Japan);Cool Cool Toon (Japan);Sega Dreamcast;;2000;SNK;Rhythm;;;;;0;;;;;
Cool Herders (World) (Unl);Cool Herders (World) (Unl);Sega Dreamcast;;2005;GOAT Store;Maze;;;;;0;;;;;
Cosmic Smash (Japan);Cosmic Smash (Japan);Sega Dreamcast;;2001;Sega;Sports/Futuristic;;;;;0;;;;;
Crazy Taxi (USA);Crazy Taxi (USA);Sega Dreamcast;;2000;Sega;Driving;;;;;0;;;;;
Crazy Taxi 2 (USA);Crazy Taxi 2 (USA);Sega Dreamcast;;2001;Sega;Driving;;;;;0;;;;;
Cyber Troopers - Virtual On - Oratorio Tangram (USA);Cyber Troopers: Virtual On: Oratorio Tangram (USA);Sega Dreamcast;;2000;Activision;Fighter;;;;;0;;;;;
D2 (USA) (Disc 1);D2 (USA) (Disc 1);Sega Dreamcast;;2000;Sega;Adventure;;;;;0;;;;;
D2 (USA) (Disc 2);D2 (USA) (Disc 2);Sega Dreamcast;;2000;Sega;Adventure;;;;;0;;;;;
D2 (USA) (Disc 3);D2 (USA) (Disc 3);Sega Dreamcast;;2000;Sega;Adventure;;;;;0;;;;;
D2 (USA) (Disc 4);D2 (USA) (Disc 4);Sega Dreamcast;;2000;Sega;Adventure;;;;;0;;;;;
DUX (World) (Unl);DUX (World) (Unl);Sega Dreamcast;;2009;Hucast;Shoot-'Em-Up;;;;;0;;;;;
DUX - Version 1.5 (World) (Unl);DUX: Version 1.5 (World) (Unl);Sega Dreamcast;;2013;Hucast;Shoot-'Em-Up;;;;;0;;;;;
Dance Dance Revolution 2nd Mix - Dreamcast Edition (Japan);Dance Dance Revolution 2nd Mix: Dreamcast Edition (Japan);Sega Dreamcast;;2000;Konami;Rhythm;;;;;0;;;;;
Dance Dance Revolution Club Version - Dreamcast Edition (Japan);Dance Dance Revolution Club Version: Dreamcast Edition (Japan);Sega Dreamcast;;2000;Konami;Rhythm;;;;;0;;;;;
Dave Mirra Freestyle BMX (USA);Dave Mirra Freestyle BMX (USA);Sega Dreamcast;;2000;Acclaim;Sports/Biking;;;;;0;;;;;
Daytona USA (USA);Daytona USA (USA);Sega Dreamcast;;2001;Sega;Driving;;;;;0;;;;;
Dead or Alive 2 (USA);Dead or Alive 2 (USA);Sega Dreamcast;;2000;Tecmo;Fighter;;;;;0;;;;;
Dead or Alive 2 - Limited Edition (Japan);Dead or Alive 2 - Limited Edition (Japan);Sega Dreamcast;;;;;;;;;;;;;;
Death Crimson 2 - Meranito no Saidan (Japan);Death Crimson 2: Meranito no Saidan (Japan);Sega Dreamcast;;1999;Ecole;Gun;;;;;0;;;;;
Death Crimson OX (USA);Death Crimson OX (USA);Sega Dreamcast;;2001;Sammy Entertainment;Gun;;;;;0;;;;;
Deep Fighter (USA) (Disc 1);Deep Fighter (USA) (Disc 1);Sega Dreamcast;;2000;Ubisoft;Adventure;;;;;0;;;;;
Deep Fighter (USA) (Disc 2);Deep Fighter (USA) (Disc 2);Sega Dreamcast;;2000;Ubisoft;Adventure;;;;;0;;;;;
Demolition Racer - No Exit (USA);Demolition Racer: No Exit (USA);Sega Dreamcast;;2000;Infogrames;Driving;;;;;0;;;;;
Densha de Go! 2 - Kousoku-hen 3000 Bandai (Japan);Densha de Go! 2: Kousoku-hen 3000 Bandai (Japan);Sega Dreamcast;;2000;Taito;Simulation;;;;;0;;;;;
Dino Crisis (USA);Dino Crisis (USA);Sega Dreamcast;;2000;Capcom;Adventure;;;;;0;;;;;
Dinosaur (USA);Dinosaur (USA);Sega Dreamcast;;2000;Ubisoft;Adventure;;;;;0;;;;;
Divi-Dead (World) (Unl);Divi-Dead (World) (Unl);Sega Dreamcast;;2008;Tales Translations;Adventure;;;;;0;;;;;
Doki Doki Idol Star Seeker Remix (Japan);Doki Doki Idol Star Seeker Remix (Japan);Sega Dreamcast;;2002;G.rev;Puzzle;;;;;0;;;;;
Donald Duck - Goin' Quackers (USA);Donald Duck: Goin' Quackers (USA);Sega Dreamcast;;2000;Ubisoft;Platform;;;;;0;;;;;
Draconus - Cult of the Wyrm (USA);Draconus: Cult of the Wyrm (USA);Sega Dreamcast;;2000;Crave Entertainment;Adventure;;;;;0;;;;;
Dragon Riders - Chronicles of Pern (USA);Dragon Riders: Chronicles of Pern (USA);Sega Dreamcast;;2001;Ubisoft;Role-Playing;;;;;0;;;;;
Ducati World Racing Challenge (USA);Ducati World Racing Challenge (USA);Sega Dreamcast;;2001;Acclaim Entertainment;Motorcycle;;;;;0;;;;;
Dynamite Cop! (USA);Dynamite Cop! (USA);Sega Dreamcast;;1999;Sega;Beat-'Em-Up;;;;;0;;;;;
ECW Anarchy Rulz (USA);ECW Anarchy Rulz (USA);Sega Dreamcast;;2000;Acclaim Entertainment;Sports/Wrestling;;;;;0;;;;;
ECW Hardcore Revolution (USA);ECW Hardcore Revolution (USA);Sega Dreamcast;;2000;Acclaim Entertainment;Sports/Wrestling;;;;;0;;;;;
ESPN International Track & Field (USA);ESPN International Track & Field (USA);Sega Dreamcast;;2000;Konami;Sports/Track & Field;;;;;0;;;;;
ESPN NBA 2Night (USA);ESPN NBA 2Night (USA);Sega Dreamcast;;2000;Konami;Sports/Basketball;;;;;0;;;;;
Ecco the Dolphin - Defender of the Future (USA);Ecco the Dolphin: Defender of the Future (USA);Sega Dreamcast;;2000;Sega;Adventure;;;;;0;;;;;
Eisei Meijin III - Game Creator Yoshimura Nobuhiro no Zunou (Japan);Eisei Meijin III: Game Creator Yoshimura Nobuhiro no Zunou (Japan);Sega Dreamcast;;1999;Konami;Board Games;;;;;0;;;;;
Elansar (World) (Unl);Elansar (World) (Unl);Sega Dreamcast;;2015;Hucast;Adventure;;;;;0;;;;;
Elemental Gimmick Gear (USA);Elemental Gimmick Gear (USA);Sega Dreamcast;;1999;Vatical Entertainment;Role-Playing;;;;;0;;;;;
European Super League (Europe);European Super League (Europe);Sega Dreamcast;;2001;Virgin Interactive;Sports/Soccer;;;;;0;;;;;
Evil Dead - Hail to the King (USA);Evil Dead: Hail to the King (USA);Sega Dreamcast;;2000;THQ;Adventure;;;;;0;;;;;
Evil Twin - Cyprien's Chronicles (Europe);Evil Twin: Cyprien's Chronicles (Europe);Sega Dreamcast;;2002;Ubisoft;Adventure;;;;;0;;;;;
Evolution 2 - Far Off Promise (USA);Evolution 2: Far Off Promise (USA);Sega Dreamcast;;2000;Ubisoft;Role-Playing;;;;;0;;;;;
Evolution - The World of Sacred Device (USA);Evolution: The World of Sacred Device (USA);Sega Dreamcast;;2000;Ubisoft;Role-Playing;;;;;0;;;;;
Exhibition of Speed (Europe);Exhibition of Speed (Europe);Sega Dreamcast;;2001;Titus;Driving;;;;;0;;;;;
Expendable (USA);Expendable (USA);Sega Dreamcast;;1999;Infogrames;Shooter;;;;;0;;;;;
F1 Racing Championship (Europe);F1 Racing Championship (Europe);Sega Dreamcast;;2001;Ubisoft;Driving;;;;;0;;;;;
F1 World Grand Prix (USA);F1 World Grand Prix (USA);Sega Dreamcast;;2000;Sega;Driving;;;;;0;;;;;
F1 World Grand Prix II for Dreamcast (Europe);F1 World Grand Prix II for Dreamcast (Europe);Sega Dreamcast;;2000;Video System;Driving;;;;;0;;;;;
F355 Challenge - Passione Rossa (USA);F355 Challenge: Passione Rossa (USA);Sega Dreamcast;;2000;Acclaim Entertainment;Driving;;;;;0;;;;;
Fast Striker (World) (Unl);Fast Striker (World) (Unl);Sega Dreamcast;;2010;NG:DEV.TEAM;Shoot-'Em-Up;;;;;0;;;;;
Fatal Fury - Mark of the Wolves (USA);Fatal Fury: Mark of the Wolves (USA);Sega Dreamcast;;2001;Agetec;Fighter;;;;;0;;;;;
Feet of Fury - Mobile Tactical Dancing Action (World) (Unl);Feet of Fury: Mobile Tactical Dancing Action (World) (Unl);Sega Dreamcast;;2003;GOAT Store;Rhythm;;;;;0;;;;;
Fighting Force 2 (USA);Fighting Force 2 (USA);Sega Dreamcast;;1999;Eidos Interactive;Beat-'Em-Up;;;;;0;;;;;
Fighting Vipers 2 (Europe);Fighting Vipers 2 (Europe);Sega Dreamcast;;2001;Sega;Fighter;;;;;0;;;;;
Fire ProWrestling D (Japan) (Translated En);Fire ProWrestling D (Japan) (Translated En);Sega Dreamcast;;2001;Spike;Sports/Wrestling;;;;;0;;;;;
Flintstones, The - Viva Rock Vegas (Europe) (Proto);Flintstones, The: Viva Rock Vegas (Europe) (Proto);Sega Dreamcast;;2000;Swing! Entertainment;Driving;;;;;0;;;;;
Floigan Bros. - Episode 1 (USA);Floigan Bros.: Episode 1 (USA);Sega Dreamcast;;2001;Sega;Adventure;;;;;0;;;;;
Frame Gride (Japan) (Translated En);Frame Gride (Japan) (Translated En);Sega Dreamcast;;1999;From Software;Fighter;;;;;0;;;;;
Frog Feast (World) (Unl);Frog Feast (World) (Unl);Sega Dreamcast;;2007;OlderGames;Action;;;;;0;;;;;
Frogger 2 - Swampy's Revenge (USA);Frogger 2: Swampy's Revenge (USA);Sega Dreamcast;;2000;Hasbro Interactive;Action;;;;;0;;;;;
Fruit'Y (World) (Unl);Fruit'Y (World) (Unl);Sega Dreamcast;;2015;Dragon Box;Puzzle;;;;;0;;;;;
Fur Fighters (USA);Fur Fighters (USA);Sega Dreamcast;;2000;Acclaim Entertainment;Shooter;;;;;0;;;;;
Gauntlet Legends (USA);Gauntlet Legends (USA);Sega Dreamcast;;2000;Midway;Role-Playing;;;;;0;;;;;
Get!! Colonies (Japan);Get!! Colonies (Japan);Sega Dreamcast;;2000;Sega;Puzzle;;;;;0;;;;;
Ghost Blade (World) (Unl);Ghost Blade (World) (Unl);Sega Dreamcast;;2015;Hucast;Shoot-'Em-Up;;;;;0;;;;;
Giant Gram 2000 - All Japan Pro Wrestling 3 - Eikou no Yuusha-tachi (Japan);Giant Gram 2000: All Japan Pro Wrestling 3: Eikou no Yuusha-tachi (Japan);Sega Dreamcast;;2000;Sega;Sports/Wrestling;;;;;0;;;;;
Giant Gram - All Japan Pro Wrestling 2 in Nippon Budoukan (Japan);Giant Gram: All Japan Pro Wrestling 2 in Nippon Budoukan (Japan);Sega Dreamcast;;1999;Sega;Sports/Wrestling;;;;;0;;;;;
Giant Killers (Europe);Giant Killers (Europe);Sega Dreamcast;;2001;AAA;Simulation;;;;;0;;;;;
Giga Wing (USA);Giga Wing (USA);Sega Dreamcast;;2000;Capcom;Shoot-'Em-Up;;;;;0;;;;;
Giga Wing 2 (USA);Giga Wing 2 (USA);Sega Dreamcast;;2001;Capcom;Shoot-'Em-Up;;;;;0;;;;;
Godzilla Generations (Japan);Godzilla Generations (Japan);Sega Dreamcast;;1998;Sega;Action;;;;;0;;;;;
Godzilla Generations - Maximum Impact (Japan);Godzilla Generations: Maximum Impact (Japan);Sega Dreamcast;;1999;Sega;Shooter;;;;;0;;;;;
Golem no Maigo (Japan);Golem no Maigo (Japan);Sega Dreamcast;;2000;CaramelPot;Puzzle;;;;;0;;;;;
Golf Shiyouyo 2 - Aratanaru Chousen (Japan);Golf Shiyouyo 2: Aratanaru Chousen (Japan);Sega Dreamcast;;2001;Softmax;Sports/Golf;;;;;0;;;;;
Golf Shiyouyo - Course Data Shuu - Adventure-hen (Japan);Golf Shiyouyo: Course Data Shuu: Adventure-hen (Japan);Sega Dreamcast;;2000;Softmax;Sports/Golf;;;;;0;;;;;
Golf Shiyouyo - Kouryaku Pack (Japan);Golf Shiyouyo: Kouryaku Pack (Japan);Sega Dreamcast;;2000;Bottom Up;Sports/Golf;;;;;0;;;;;
Grand Theft Auto 2 (USA);Grand Theft Auto 2 (USA);Sega Dreamcast;;2000;Rockstar Games;Adventure;;;;;0;;;;;
Grandia II (USA);Grandia II (USA);Sega Dreamcast;;2000;Ubisoft;Role-Playing;;;;;0;;;;;
Grandia II (USA) (Disc 1);Grandia II (USA) (Disc 1);Sega Dreamcast;;;;;;;;;;;;;;
Grinch, The (USA);Grinch, The (USA);Sega Dreamcast;;2000;Konami;Adventure;;;;;0;;;;;
Guilty Gear X (Japan);Guilty Gear X (Japan);Sega Dreamcast;;2000;Sammy Entertainment;Fighter;;;;;0;;;;;
GunLord (World) (Unl);GunLord (World) (Unl);Sega Dreamcast;;2012;NG:DEV.DIRECT;Platform;;;;;0;;;;;
Gunbird 2 (USA);Gunbird 2 (USA);Sega Dreamcast;;2000;Capcom;Shoot-'Em-Up;;;;;0;;;;;
Gundam Side Story 0079 - Rise from the Ashes (USA);Gundam Side Story 0079: Rise from the Ashes (USA);Sega Dreamcast;;2000;Bandai;Simulation;;;;;0;;;;;
Half-Life (USA) (Proto);Half-Life (USA) (Proto);Sega Dreamcast;;2000;Sierra On-Line;Shooter;;;;;0;;;;;
Hanagumi Taisen Columns 2 (Japan);Hanagumi Taisen Columns 2 (Japan);Sega Dreamcast;;2000;Sega;Puzzle;;;;;0;;;;;
Headhunter (Europe) (Disc 1);Headhunter (Europe) (Disc 1);Sega Dreamcast;;2001;Sega;Adventure;;;;;0;;;;;
Headhunter (Europe) (Disc 2);Headhunter (Europe) (Disc 2);Sega Dreamcast;;2001;Sega;Adventure;;;;;0;;;;;
Heavy Metal - Geomatrix (USA);Heavy Metal: Geomatrix (USA);Sega Dreamcast;;2001;Capcom;Fighter;;;;;0;;;;;
Heisei Mahjong Shou (Japan);Heisei Mahjong Shou (Japan);Sega Dreamcast;;2000;Micronet;Mahjong;;;;;0;;;;;
Hello Kitty no Garden Panic (Japan);Hello Kitty no Garden Panic (Japan);Sega Dreamcast;;1999;Sega;Puzzle;;;;;0;;;;;
Hello Kitty no Lovely Fruit Park (Japan);Hello Kitty no Lovely Fruit Park (Japan);Sega Dreamcast;;1999;Sega;Puzzle;;;;;0;;;;;
Hello Kitty no Magical Block (Japan);Hello Kitty no Magical Block (Japan);Sega Dreamcast;;2000;Sega;Puzzle;;;;;0;;;;;
Hello Kitty no Waku Waku Cookies (Japan);Hello Kitty no Waku Waku Cookies (Japan);Sega Dreamcast;;2000;Sega;Puzzle;;;;;0;;;;;
Hidden & Dangerous (USA);Hidden & Dangerous (USA);Sega Dreamcast;;2000;TalonSoft;Shooter;;;;;0;;;;;
House of the Dead 2, The (USA);House of the Dead 2, The (USA);Sega Dreamcast;;1999;Sega;Gun;;;;;0;;;;;
Hoyle Casino (USA);Hoyle Casino (USA);Sega Dreamcast;;2000;Sierra Entertainment;Casino;;;;;0;;;;;
Hydro Thunder (USA);Hydro Thunder (USA);Sega Dreamcast;;1999;Midway;Water;;;;;0;;;;;
Ikaruga (Japan);Ikaruga (Japan);Sega Dreamcast;;2002;ESP;Shoot-'Em-Up;;;;;0;;;;;
Illbleed (USA);Illbleed (USA);Sega Dreamcast;;2001;AIA;Adventure;;;;;0;;;;;
Incoming (USA);Incoming (USA);Sega Dreamcast;;1999;Interplay;Shooter;;;;;0;;;;;
Industrial Spy - Operation Espionage (USA);Industrial Spy: Operation Espionage (USA);Sega Dreamcast;;2000;UFO Interactive;Adventure;;;;;0;;;;;
Inhabitants (World) (Unl);Inhabitants (World) (Unl);Sega Dreamcast;;2005;GOAT Store;Puzzle;;;;;0;;;;;
Irides - Master of Blocks (World) (Unl);Irides: Master of Blocks (World) (Unl);Sega Dreamcast;;2009;GOAT Store;Puzzle;;;;;0;;;;;
Iron Aces (USA);Iron Aces (USA);Sega Dreamcast;;2001;Infogrames;Flying;;;;;0;;;;;
Jahmong (Japan);Jahmong (Japan);Sega Dreamcast;;2000;Visit;Mahjong;;;;;0;;;;;
James & Watch - Arm (World) (Unl);James & Watch: Arm (World) (Unl);Sega Dreamcast;;2015;Retro Gaming RoundUp;Miscellaneous;;;;;0;;;;;
James & Watch - Tooth Cracker (World) (Unl);James & Watch: Tooth Cracker (World) (Unl);Sega Dreamcast;;2016;Retro Gaming RoundUp;Miscellaneous;;;;;0;;;;;
Jeremy McGrath Supercross 2000 (USA);Jeremy McGrath Supercross 2000 (USA);Sega Dreamcast;;1999;Acclaim Entertainment;Motorcycle;;;;;0;;;;;
Jet Grind Radio (USA);Jet Grind Radio (USA);Sega Dreamcast;;2000;Sega;Adventure;;;;;0;;;;;
Jikkyo Powerful Pro Yakyu - Dreamcast Edition (Japan);Jikkyo Powerful Pro Yakyu: Dreamcast Edition (Japan);Sega Dreamcast;;2000;Konami;Sports/Baseball;;;;;0;;;;;
Jimmy White's Cueball 2 (Europe);Jimmy White's Cueball 2 (Europe);Sega Dreamcast;;2000;Virgin Interactive;Sports/Pool and Dart;;;;;0;;;;;
Jissen Pachi Slot Hisshouhou! @Vpachi - Kongdom (Japan);Jissen Pachi Slot Hisshouhou! @Vpachi: Kongdom (Japan);Sega Dreamcast;;2000;Maxbet;Casino;;;;;0;;;;;
JoJo's Bizarre Adventure (USA);JoJo's Bizarre Adventure (USA);Sega Dreamcast;;1999;Capcom;Fighter;;;;;0;;;;;
KISS Psycho Circus - The Nightmare Child (USA);KISS Psycho Circus: The Nightmare Child (USA);Sega Dreamcast;;2000;Gathering of Developers;Shooter;;;;;0;;;;;
Kao the Kangaroo (USA);Kao the Kangaroo (USA);Sega Dreamcast;;2001;Titus Software;Platform;;;;;0;;;;;
Karous (Japan);Karous (Japan);Sega Dreamcast;;2007;Milestone;Shoot-'Em-Up;;;;;0;;;;;
Kidou Senshi Gundam - Renpou vs. Zeon & DX (Japan) (Disc 1);Kidou Senshi Gundam: Renpou vs. Zeon & DX (Japan) (Disc 1);Sega Dreamcast;;2002;Bandai;Shooter;;;;;0;;;;;
Kidou Senshi Gundam - Renpou vs. Zeon & DX (Japan) (Disc 2);Kidou Senshi Gundam: Renpou vs. Zeon & DX (Japan) (Disc 2);Sega Dreamcast;;2002;Bandai;Shooter;;;;;0;;;;;
King of Fighters 2000, The (Japan);King of Fighters 2000, The (Japan);Sega Dreamcast;;2002;Playmore;Fighter;;;;;0;;;;;
King of Fighters 2001, The (Japan);King of Fighters 2001, The (Japan);Sega Dreamcast;;2002;Playmore;Fighter;;;;;0;;;;;
King of Fighters 2002, The (Japan);King of Fighters 2002, The (Japan);Sega Dreamcast;;2003;Playmore;Fighter;;;;;0;;;;;
King of Fighters Evolution, The (USA);King of Fighters Evolution, The (USA);Sega Dreamcast;;2001;Agetec;Fighter;;;;;0;;;;;
King of Fighters, The - Dream Match 1999 (USA);King of Fighters, The: Dream Match 1999 (USA);Sega Dreamcast;;1999;Agetec;Fighter;;;;;0;;;;;
Kitahei Gold (Japan);Kitahei Gold (Japan);Sega Dreamcast;;1999;NetVillage;Board Games;;;;;0;;;;;
L.O.L. - Lack of Love (Japan);L.O.L.: Lack of Love (Japan);Sega Dreamcast;;2000;ASCII;Simulation;;;;;0;;;;;
Lake Masters Pro Dreamcast Plus! (Japan);Lake Masters Pro Dreamcast Plus! (Japan);Sega Dreamcast;;2000;Dazz;Sports/Fishing;;;;;0;;;;;
Last Blade 2, The - Heart of the Samurai (USA);Last Blade 2, The: Heart of the Samurai (USA);Sega Dreamcast;;2001;Agetec;Fighter;;;;;0;;;;;
Last Hope (World) (Unl);Last Hope (World) (Unl);Sega Dreamcast;;2007;NG:DEV.TEAM;Shoot-'Em-Up;;;;;0;;;;;
Last Hope - Pink Bullets (World) (Unl);Last Hope: Pink Bullets (World) (Unl);Sega Dreamcast;;2009;NG:DEV.TEAM;Shoot-'Em-Up;;;;;0;;;;;
Legacy of Kain - Soul Reaver (USA);Legacy of Kain: Soul Reaver (USA);Sega Dreamcast;;2000;Eidos Interactive;Adventure;;;;;0;;;;;
Leona's Tricky Adventures (World) (Unl);Leona's Tricky Adventures (World) (Unl);Sega Dreamcast;;2016;KTX Software;Puzzle;;;;;0;;;;;
Looney Tunes - Space Race (USA);Looney Tunes: Space Race (USA);Sega Dreamcast;;2000;Infogrames;Driving;;;;;0;;;;;
MDK 2 (USA);MDK 2 (USA);Sega Dreamcast;;2000;Interplay;Shooter;;;;;0;;;;;
MTV Sports - Skateboarding Featuring Andy Macdonald (USA);MTV Sports: Skateboarding Featuring Andy Macdonald (USA);Sega Dreamcast;;2000;THQ;Sports/Skateboarding;;;;;0;;;;;
Macross M3 (Japan);Macross M3 (Japan);Sega Dreamcast;;2001;Shoeisha;Shooter;;;;;0;;;;;
MagForce Racing (USA);MagForce Racing (USA);Sega Dreamcast;;2000;Crave Entertainment;Driving;;;;;0;;;;;
Mahjong Taikai II Special (Japan);Mahjong Taikai II Special (Japan);Sega Dreamcast;;1999;Koei;Mahjong;;;;;0;;;;;
Maken X (USA);Maken X (USA);Sega Dreamcast;;1999;Sega;Adventure;;;;;0;;;;;
Maqiupai (World) (Unl);Maqiupai (World) (Unl);Sega Dreamcast;;2005;GOAT Store;Board Games;;;;;0;;;;;
